Organism Name,Assembly Identifier,Region,Sum_of_valid_dinucleotide_counts,AA_Count,AA_Rate,AT_Count,AT_Rate,AG_Count,AG_Rate,AC_Count,AC_Rate,TA_Count,TA_Rate,TT_Count,TT_Rate,TG_Count,TG_Rate,TC_Count,TC_Rate,GA_Count,GA_Rate,GT_Count,GT_Rate,GG_Count,GG_Rate,GC_Count,GC_Rate,CA_Count,CA_Rate,CT_Count,CT_Rate,CG_Count,CG_Rate,CC_Count,CC_Rate
Heliothis virescens,GCA_002382865.2_ASM238286v2,downstream2,169284,19634,0.1159826091065901,18493,0.1092424564636941,8431,0.0498038798705134,8839,0.0522140308593842,18229,0.1076829470003071,22615,0.1335920701306679,11179,0.066036955648496,7768,0.0458873845135984,7987,0.0471810685002717,10286,0.0607617967439332,4671,0.0275926844828808,4948,0.0292289879728739,9532,0.056307743200775,8424,0.0497625292408024,3594,0.0212305947401999,4654,0.0274922615250112
Heliothis virescens,GCA_002382865.2_ASM238286v2,exon,1086494,99635,0.091703221554836,73329,0.0674913989400769,80766,0.0743363516043346,68035,0.0626188455711674,58758,0.0540803722800125,63531,0.0584734016018496,79836,0.0734803873744355,55005,0.0506261424361294,84409,0.077689338367262,56598,0.0520923263266985,56889,0.0523601602954089,67527,0.0621512866154806,78108,0.0718899506117843,63656,0.0585884505574812,49257,0.0453357312603659,51155,0.0470826346026761
Heliothis virescens,GCA_002382865.2_ASM238286v2,genome,365062419,41075924,0.112518,33952297,0.093004,19451100,0.053282,21080092,0.057744,33107768,0.090691,41062698,0.112481,22102286,0.060544,19249228,0.052729,19272366,0.052792,21082039,0.057749,12756642,0.034944,13899619,0.038075,22102763,0.060545,19425461,0.053211,12700433,0.03479,12741703,0.034903
Heliothis virescens,GCA_002382865.2_ASM238286v2,intron,4063155,449881,0.1107220866543363,386252,0.0950620884509697,214715,0.0528444029331886,228406,0.0562139519658984,377229,0.0928414003403758,475380,0.1169977517471029,252428,0.0621261064369929,215923,0.0531417088444816,202661,0.0498777427885473,235768,0.0580258444484643,132871,0.032701435214753,152095,0.0374327339222845,249484,0.0614015463352985,223517,0.0550106998133224,123415,0.0303741796707238,143130,0.0352263204332593
Heliothis virescens,GCA_002382865.2_ASM238286v2,upstream1,168721,20190,0.1196650090978597,16695,0.0989503381321827,8209,0.0486542872552912,9452,0.0560214792468038,14602,0.0865452433307057,20429,0.1210815488291321,11228,0.0665477326473883,9602,0.0569105209191505,8898,0.0527379520036035,10120,0.0599806781609876,4540,0.026908327949692,5488,0.0325270713189229,10830,0.0641888087434285,8643,0.0512265811606142,5049,0.0299251426911884,4746,0.0281292785130481
Heliothis virescens,GCA_002382865.2_ASM238286v2,upstream2,170355,20167,0.1183822018725602,15524,0.09112735170673,9889,0.058049367497285,9384,0.0550849696222594,13820,0.0811247101640691,17757,0.1042352733996654,11698,0.0686683689941592,8693,0.0510287341140559,10364,0.0608376625282498,10394,0.0610137653723107,6108,0.0358545390508056,6593,0.0387015350297907,10561,0.0619940712042499,8265,0.0485163335387866,5808,0.0340935106101963,5330,0.0312876052948255
Helobdella robusta,GCA_000326865.1_Helobdella_robusta_v1.0,downstream1,88110,10235,0.1161616161616161,7931,0.0900124843945068,5673,0.0643854273067756,4696,0.0532970150947679,5687,0.0645443196004993,8554,0.0970831914652139,6168,0.0700034048348655,5118,0.0580864828055839,6808,0.0772670525479514,4307,0.0488820792191578,3552,0.0403132448076268,3164,0.0359096583815684,6260,0.0710475541936216,4454,0.0505504483032572,2421,0.0274770173646578,3082,0.0349790035183293
Helobdella robusta,GCA_000326865.1_Helobdella_robusta_v1.0,downstream2,176331,19874,0.112708485745558,21462,0.1217142759923099,6642,0.0376677952260237,7608,0.0431461285877128,17089,0.0969143258984523,28490,0.16157113610199,14132,0.0801447278130334,9031,0.0512161786639898,9186,0.0520952073089814,11272,0.0639252315248027,3984,0.0225938717525562,3997,0.0226675967356845,9457,0.0536320896495794,7469,0.0423578383834946,3728,0.0211420567001831,2910,0.0165030539156472
Helobdella robusta,GCA_000326865.1_Helobdella_robusta_v1.0,exon,1103368,117431,0.106429586502418,87695,0.0794793758745948,78877,0.0714874819643129,64005,0.0580087513866633,52100,0.0472190601866285,82363,0.0746468993119249,85469,0.0774619166044329,66437,0.060212911739329,90895,0.0823795868649444,56484,0.0511923492434074,51621,0.0467849348540106,47419,0.0429765952973078,86515,0.0784099230719034,59679,0.0540880286540845,32374,0.0293410720629925,44004,0.0398815263810442
Helobdella robusta,GCA_000326865.1_Helobdella_robusta_v1.0,genome,215422472,26422234,0.122653,24025474,0.111527,9632968,0.044717,12313960,0.057162,19022253,0.088302,26380092,0.122457,15334304,0.071182,11589111,0.053797,11624093,0.05396,12317030,0.057176,5268512,0.024457,6157131,0.028582,15326121,0.071144,9603086,0.044578,5131413,0.02382,5274690,0.024485
Helobdella robusta,GCA_000326865.1_Helobdella_robusta_v1.0,intron,4174037,482230,0.1155308398080802,498034,0.1193171023639704,169285,0.0405566601350203,198383,0.0475278489385695,403315,0.0966246825315635,641659,0.1537262367343653,300758,0.0720544642991904,225860,0.0541106846920619,201865,0.0483620533311036,243453,0.0583255491027032,93035,0.0222889734805896,102040,0.0244463573274506,260512,0.0624124798127088,188446,0.0451471800561422,77314,0.0185225957508282,87848,0.0210462916356515
Helobdella robusta,GCA_000326865.1_Helobdella_robusta_v1.0,upstream1,175879,23857,0.1356443918830559,21779,0.123829450929332,7127,0.0405221771786284,8272,0.0470323347301269,19539,0.1110934221822957,27274,0.1550725214494055,10618,0.0603710505517998,8500,0.0483286805133074,7736,0.0439847849942289,9241,0.052541804308644,3399,0.0193257864782037,4142,0.0235502817277787,9923,0.056419470203947,7622,0.0433366121026387,3367,0.0191438432103889,3483,0.0198033875562176
Helobdella robusta,GCA_000326865.1_Helobdella_robusta_v1.0,upstream2,176758,22357,0.1264836669344527,17792,0.1006573959877346,9122,0.0516072822729381,8407,0.047562203690922,14103,0.0797870534855565,23771,0.1344833048574887,12085,0.0683703142149153,9410,0.0532366286108691,10405,0.058865793910318,9812,0.0555109245408977,5725,0.03238891591894,5642,0.0319193473562724,10802,0.0611118025775353,7982,0.0451577863519614,4708,0.0266352866631213,4635,0.0262222926260763
Hermissenda crassicornis,GCA_031471375.1_ASM3147137v1,downstream1,47421,4210,0.0887792328293372,3253,0.0685983003310769,3428,0.072288648489066,2666,0.0562198182239935,2072,0.0436937221905906,3864,0.0814828873283988,3905,0.0823474831825562,2833,0.0597414647519031,3817,0.0804917652516817,2682,0.0565572214841525,2787,0.058771430378946,2020,0.0425971615950739,3644,0.0768435925012125,2751,0.0580122730435882,1229,0.0259167879209632,2260,0.0476582104974589
Hermissenda crassicornis,GCA_031471375.1_ASM3147137v1,downstream2,73695,6739,0.0914444670601804,7278,0.0987583960920008,3658,0.0496370174367324,3543,0.0480765316507225,5828,0.0790827057466585,9667,0.1311757921161544,6340,0.0860302598548069,4504,0.0611167650451183,4058,0.0550647940837234,5047,0.0684849718434086,2731,0.0370581450573308,2020,0.0274102720673044,4616,0.0626365425062758,4369,0.0592848904267589,1082,0.0146821358301105,2215,0.0300563131827125
Hermissenda crassicornis,GCA_031471375.1_ASM3147137v1,exon,300110,26119,0.0870314218120022,20630,0.0687414614641298,21796,0.0726267035420345,17818,0.0593715637599546,11609,0.0386824830895338,21207,0.0706640898337276,25230,0.0840691746359668,18051,0.0601479457532238,24209,0.0806670887341308,16744,0.0557928759454866,17140,0.0571123921228882,14042,0.0467895105128119,24213,0.0806804171803672,17481,0.0582486421645396,8384,0.0279364233114524,15437,0.0514378061377494
Hermissenda crassicornis,GCA_031471375.1_ASM3147137v1,genome,480993557,43177723,0.089768,44062361,0.091607,25908208,0.053864,29217482,0.060744,36031348,0.07491,45944799,0.095521,38627583,0.080308,29379500,0.061081,28448369,0.059145,33097071,0.06881,20277552,0.042158,14305309,0.029741,34701513,0.072145,26886113,0.055897,11328759,0.023553,19599867,0.040749
Hermissenda crassicornis,GCA_031471375.1_ASM3147137v1,intron,829244,78901,0.0951481108093637,81033,0.0977191273014938,41578,0.0501396452672554,41787,0.0503916820622157,66700,0.0804347092050108,112304,0.1354293790488686,65889,0.0794567099671508,49843,0.0601065548861372,43006,0.0518616957132038,52162,0.0629030779842844,29190,0.0352007370568855,23443,0.0282703281543188,54694,0.0659564615481088,49247,0.0593878279493128,11150,0.0134459821234763,28317,0.0341479709229129
Hermissenda crassicornis,GCA_031471375.1_ASM3147137v1,upstream1,62972,6397,0.1015848313536174,6250,0.0992504605221368,3330,0.0528806453661945,3345,0.0531188464714476,5391,0.0856094772279743,8065,0.1280727942577653,4704,0.074699866607381,3707,0.0588674331448897,3418,0.0542780918503461,3774,0.0599313980816871,2089,0.033173473924919,1760,0.0279489296830337,4104,0.0651718223972559,3785,0.060106078892206,915,0.0145302674204408,1938,0.0307755827987041
Hermissenda crassicornis,GCA_031471375.1_ASM3147137v1,upstream2,89124,7933,0.0890108163906467,7805,0.0875746151429469,5049,0.0566514070284098,4699,0.0527242942417306,5543,0.0621942462187514,10339,0.1160069117185045,7218,0.0809882859835734,5597,0.0628001436201247,5578,0.0625869574974193,5310,0.0595799111350478,3711,0.0416386158610475,3160,0.0354562183025896,6428,0.072124231407926,5202,0.058368116332301,1812,0.0203312239127507,3740,0.0419640052062295
Hermodice carunculata,GCA_964020975.1_waHerCaru1.1,downstream1,89694,8622,0.0961268312261689,6565,0.0731933016701228,7193,0.0801948848306464,5518,0.0615202800633264,4884,0.0544518027961736,6684,0.0745200347849354,7188,0.0801391397417887,4693,0.0523223404018106,7092,0.0790688340357214,4759,0.0530581755747318,4372,0.048743505697148,3907,0.0435592124333846,7707,0.085925479965215,5181,0.0577630610743193,1424,0.0158762013066648,3905,0.0435369143978415
Hermodice carunculata,GCA_964020975.1_waHerCaru1.1,downstream2,179896,18308,0.1017699115044247,16167,0.0898685907413172,11215,0.0623415751322986,10654,0.0592231066838617,12379,0.0688119802552586,16882,0.09384310935207,16182,0.0899519722506337,8844,0.0491617378930048,10956,0.0609018544047672,11531,0.0640981455952328,7672,0.0426468626317427,6721,0.037360474941077,14707,0.0817527905011784,9782,0.0543758616089296,1825,0.0101447503001734,6071,0.0337472762040289
Hermodice carunculata,GCA_964020975.1_waHerCaru1.1,exon,1130314,100985,0.0893424305104599,76071,0.067300767751262,97347,0.0861238558489057,71930,0.063637184003737,49209,0.0435356900825788,65416,0.0578741836339282,94900,0.0839589706930994,57251,0.0506505271986368,93182,0.0824390390634814,61530,0.0544362009140822,65302,0.057773326703907,56783,0.0502364829596023,101573,0.0898626399389904,63550,0.0562233149372652,21719,0.0192150145888664,53566,0.0473903711711966
Hermodice carunculata,GCA_964020975.1_waHerCaru1.1,genome,2102522822,219865920,0.104572,195670323,0.093065,116956304,0.055627,121867156,0.057962,160439364,0.076308,219894632,0.104586,160005673,0.076102,114107189,0.054272,114138449,0.054286,121984608,0.058018,82925737,0.039441,77934776,0.037067,159916033,0.076059,116897109,0.055598,37095834,0.017643,82823715,0.039393
Hermodice carunculata,GCA_964020975.1_waHerCaru1.1,intron,21062442,2102349,0.0998150641791678,1907542,0.0905660416774085,1215957,0.0577310551169707,1152787,0.0547318777186425,1548884,0.0735377217893347,2314452,0.1098852640163946,1766948,0.0838909372426995,1112914,0.0528387923869416,1139249,0.054089122239482,1336717,0.0634644833680729,893258,0.0424099921557054,754164,0.0358061045343175,1588156,0.0754022729178316,1184487,0.0562369263734945,247222,0.0117375753485754,797356,0.0378567689349601
Hermodice carunculata,GCA_964020975.1_waHerCaru1.1,upstream1,179000,18738,0.10468156424581,16502,0.0921899441340782,9989,0.055804469273743,9876,0.0551731843575419,13244,0.0739888268156424,19419,0.108486033519553,13822,0.077217877094972,9887,0.0552346368715083,9915,0.0553910614525139,10587,0.059145251396648,6849,0.0382625698324022,6882,0.0384469273743016,13183,0.0736480446927374,9850,0.0550279329608938,3588,0.0200446927374301,6669,0.0372569832402234
Hermodice carunculata,GCA_964020975.1_waHerCaru1.1,upstream2,179596,17514,0.0975188756987906,14372,0.0800240539878393,12051,0.067100603576917,10144,0.0564823270006013,10657,0.0593387380565268,16240,0.0904251765072718,14648,0.0815608365442437,9403,0.05235639991982,11790,0.0656473418116216,11276,0.0627853627029555,8798,0.0489877280117597,8091,0.0450511147241586,14128,0.078665449119134,9023,0.0502405398783937,4516,0.0251453261765295,6945,0.0386701262834361
Hesperia comma,GCA_905404135.1_ilHesComm1.1,downstream1,91773,9511,0.1036361457073431,6668,0.0726575354407069,6623,0.0721671951445414,5341,0.0581979449293365,5903,0.0643217504058928,6496,0.070783345864252,6011,0.0654985671166901,4408,0.048031556122171,6918,0.0753816481971821,4590,0.0500147102088849,4398,0.047922591611912,5204,0.0567051311387881,6228,0.0678630969893105,4838,0.0527170300633083,4108,0.0447626208144007,4528,0.0493391302452791
Hesperia comma,GCA_905404135.1_ilHesComm1.1,downstream2,184473,20728,0.1123633268825248,20433,0.110764176871412,9014,0.0488635193226109,9492,0.051454684425363,20226,0.1096420614398855,24603,0.1333691109268023,12454,0.067511234706434,8384,0.0454483854005735,8672,0.0470095894792191,11674,0.063282973660102,5240,0.0284052408753584,5361,0.0290611634222894,10038,0.0544144671577954,8980,0.0486792105077707,4241,0.0229898142275563,4933,0.0267410406943021
Hesperia comma,GCA_905404135.1_ilHesComm1.1,exon,1140942,105014,0.0920414885243947,76545,0.0670892998942978,81704,0.0716110021368307,67911,0.0595218687715939,59217,0.0519018495243404,67076,0.0587900173716104,82405,0.0722254067253199,55834,0.048936755768479,87466,0.0766612150310883,58572,0.0513365271854309,65637,0.0575287788511598,77389,0.0678290395129638,78454,0.0687624787237212,62272,0.0545794615326633,60865,0.0533462700119725,54581,0.0478385404341325
Hesperia comma,GCA_905404135.1_ilHesComm1.1,genome,525334056,57960313,0.11033,49473960,0.094176,27184042,0.051746,30743236,0.058521,48312829,0.091966,57973110,0.110355,31367074,0.059709,27744720,0.052813,27729658,0.052785,30763552,0.05856,18744865,0.035682,20054771,0.038175,31358742,0.059693,27187124,0.051752,19996863,0.038065,18739197,0.035671
Hesperia comma,GCA_905404135.1_ilHesComm1.1,intron,5788142,628924,0.1086573204320142,566538,0.0978790776038321,292888,0.05060138469305,327215,0.0565319579236307,546042,0.0943380449201142,669559,0.1156777079760655,366877,0.0633842431647323,299723,0.0517822472219928,290190,0.050135259293915,347018,0.0599532630678376,198517,0.0342971889770499,214051,0.0369809517458279,350409,0.0605391160064836,299086,0.0516721946351696,191494,0.0330838462497982,199611,0.0344861960884857
Hesperia comma,GCA_905404135.1_ilHesComm1.1,upstream1,184473,20344,0.1102817214443306,18816,0.1019986664715161,8778,0.0475841993137207,10264,0.0556395786917326,16640,0.0902029023217489,21988,0.1191935947265995,12788,0.0693217977698633,10703,0.0580193307421682,9650,0.05231117832962,11932,0.0646815523138887,5171,0.0280312023981829,5662,0.0306928385183739,11535,0.0625294758582556,9439,0.0511673795081123,5662,0.0306928385183739,5101,0.0276517430735121
Hesperia comma,GCA_905404135.1_ilHesComm1.1,upstream2,184473,22225,0.120478335582985,17460,0.0946479972678928,10731,0.0581711144720365,9820,0.0532327224038206,15825,0.0857849116130815,19165,0.1038905422473749,12366,0.0670342001268478,9066,0.0491454033923663,11057,0.0599383107555035,11178,0.0605942333024345,6874,0.0372629056826744,7067,0.0383091292492668,11116,0.060258140757726,8548,0.0463374043898023,6259,0.0339290844730665,5716,0.03098556428312
Hippopus hippopus,GCA_946811185.2_xbHipHipp8.3,downstream1,90882,10178,0.1119913734292819,7463,0.0821174710063599,7097,0.0780902709007284,5131,0.0564578244316806,5861,0.0644902180849893,8531,0.0938689729539402,6910,0.0760326577320041,4645,0.0511102308487929,7544,0.0830087366035078,4823,0.053068814506723,3775,0.0415373781386853,2927,0.0322065975660746,6716,0.0738980216104399,4808,0.0529037653220659,1342,0.0147664003873154,3131,0.0344512664774102
Hippopus hippopus,GCA_946811185.2_xbHipHipp8.3,downstream2,182682,22387,0.1225462826113136,16478,0.0902004576258197,10811,0.0591793389605981,9959,0.0545154968743499,13601,0.0744517795951434,22755,0.1245607120570171,14011,0.0766961167493239,9293,0.0508698174970714,10943,0.0599019060443831,10363,0.0567269900701765,6109,0.0334406235972892,5378,0.0294391346711772,12661,0.0693062261197052,10103,0.0553037518748426,1908,0.0104443787565277,5922,0.0324169868952606
Hippopus hippopus,GCA_946811185.2_xbHipHipp8.3,exon,1148849,126185,0.1098360184845876,91694,0.0798137962430223,97367,0.0847517820009418,68279,0.0594325276864061,66675,0.0580363476836381,86436,0.0752370415955447,91475,0.0796231706690783,55317,0.0481499309308708,99341,0.08647002347567,62189,0.0541315699452234,54266,0.0472351022632217,41404,0.0360395491487567,89699,0.0780772756036694,59417,0.051718720214754,16646,0.014489284492566,42459,0.0369578595620486
Hippopus hippopus,GCA_946811185.2_xbHipHipp8.3,genome,1068443537,127016796,0.11888,93683833,0.087683,60120316,0.056269,58602104,0.054848,77579750,0.07261,127200159,0.119052,73153395,0.068467,61666431,0.057716,61634767,0.057686,58549217,0.054799,39025576,0.036526,35480385,0.033208,73191695,0.068503,60166565,0.056312,22390642,0.020956,38981906,0.036485
Hippopus hippopus,GCA_946811185.2_xbHipHipp8.3,intron,18139072,2147933,0.1184147127262078,1591853,0.0877582381281688,1025916,0.0565583509454066,932816,0.0514257840753926,1300508,0.0716965013425163,2315257,0.1276392199115809,1341798,0.0739728030188093,1017557,0.0560975225193438,1008222,0.0555828875920444,1040441,0.0573591085585855,680280,0.0375035723988525,574444,0.0316688747913895,1241856,0.0684630393440193,1027569,0.0566494801939151,255393,0.0140797169778034,637229,0.0351301874759634
Hippopus hippopus,GCA_946811185.2_xbHipHipp8.3,upstream1,182682,22452,0.1229020921601471,17034,0.0932439977666108,9847,0.0539024096517445,9538,0.0522109457965207,13960,0.0764169431033161,22262,0.1218620334789415,12389,0.0678173000076635,10498,0.0574659791331384,10568,0.0578491586472668,10146,0.0555391335763786,6632,0.0363035219671341,5595,0.0306269911649752,11872,0.0649872455961725,9680,0.0529882528108954,4067,0.0222627297708586,6142,0.0336212653682355
Hippopus hippopus,GCA_946811185.2_xbHipHipp8.3,upstream2,182682,21548,0.1179536024348321,15776,0.086357714498418,11682,0.063947186914967,10262,0.0561741167712199,12641,0.0691967462585257,19045,0.1042521978082131,12658,0.0692898041405283,10046,0.0549917342704809,12330,0.0674943344171839,10441,0.0571539615287767,7350,0.0402338489834794,6153,0.0336814792918842,12761,0.0698536254256029,9101,0.0498188108297478,4616,0.0252679519602369,6272,0.0343328844659025
Hirudinaria manillensis,GCA_034509925.1_ASM3450992v1,downstream1,85635,8976,0.1048169556840077,6382,0.0745256028493022,6272,0.0732410813335668,4511,0.0526770596134757,3930,0.0458924505167279,7303,0.0852805511765049,6006,0.0701348747591522,5481,0.0640042038885969,7472,0.0872540433234074,3970,0.0463595492497226,4254,0.0496759502539849,3531,0.0412331406551059,6243,0.0729024347521457,4821,0.0562970747941846,2681,0.0313072925789688,3802,0.0443977345711449
Hirudinaria manillensis,GCA_034509925.1_ASM3450992v1,downstream2,172135,19922,0.1157347430795596,17861,0.1037615824788683,8086,0.0469747581839835,7401,0.0429953234379992,13295,0.0772358904348331,24219,0.1406977081941499,13144,0.0763586719725796,9897,0.0574955703372353,10257,0.0595869521015482,9810,0.0569901530775263,5880,0.0341592354837772,5249,0.0304935080024399,9757,0.0566822552066691,8695,0.0505126790019461,4062,0.0235977575739971,4600,0.0267232114328869
Hirudinaria manillensis,GCA_034509925.1_ASM3450992v1,exon,1140589,113925,0.0998826045139835,79056,0.0693115574497036,86674,0.0759905627706386,64813,0.0568241496279553,40073,0.0351336020249187,82046,0.0719330100500706,82078,0.0719610657300745,77376,0.0678386342494974,101983,0.0894125754325177,54497,0.0477796997866891,61202,0.0536582414875121,50546,0.0443157000462042,87346,0.0765797320507211,65895,0.0577727823080881,40173,0.0352212760249309,52906,0.0463848064464938
Hirudinaria manillensis,GCA_034509925.1_ASM3450992v1,genome,148603710,17372710,0.116906,16037495,0.107921,7185004,0.04835,7276189,0.048964,11498286,0.077375,17302872,0.116436,9575115,0.064434,9387527,0.063172,9413281,0.063345,7255829,0.048827,5096772,0.034298,4719959,0.031762,9587123,0.064515,7167606,0.048233,4628948,0.03115,5098994,0.034313
Hirudinaria manillensis,GCA_034509925.1_ASM3450992v1,intron,2971767,346573,0.116621861673543,344712,0.1159956349202343,138459,0.0465914723462505,128534,0.043251708495316,272524,0.0917043630944148,432815,0.1456423064123129,206871,0.0696121196581024,164313,0.0552913468653498,161363,0.0542986714638126,155809,0.0524297497078337,80678,0.0271481579814299,84682,0.0284955045264315,177818,0.0598357812035734,143187,0.048182444989799,56524,0.0190203336937249,76905,0.0258785429678706
Hirudinaria manillensis,GCA_034509925.1_ASM3450992v1,upstream1,172135,23248,0.1350567868242949,19814,0.1151073285502657,7772,0.0451506085339994,7743,0.0449821361140964,16792,0.0975513405176169,25285,0.146890521974032,10316,0.0599297063351439,8886,0.0516222732157899,8832,0.051308565951143,8413,0.0488744299532343,4438,0.0257820896389461,4890,0.0284079356319168,9685,0.0562639788538066,7789,0.0452493682284253,4066,0.0236209951491561,4166,0.0242019345281319
Hirudinaria manillensis,GCA_034509925.1_ASM3450992v1,upstream2,172135,19114,0.1110407528974351,15991,0.0928980160920208,9879,0.0573910012490196,8079,0.0469340924274551,11910,0.0691898800360182,20963,0.1217823220146977,11948,0.069410637000029,10095,0.0586458303076074,11513,0.0668835507014843,9371,0.0544398292038225,7018,0.0407703256165219,6329,0.0367676532953786,10498,0.0609870160048798,8549,0.0496645075086414,5453,0.0316786243355505,5425,0.0315159613094373
Hirudo medicinalis,GCA_011800805.1_ASM1180080v1,downstream1,85962,8940,0.1039994416137363,6424,0.0747306949582373,6334,0.0736837207138037,4599,0.0535003838905562,3964,0.0461133989437193,7439,0.0865382378260161,6248,0.0726832786580116,5526,0.0642842186082222,7402,0.0861078150810823,4021,0.0467764826318605,4016,0.0467183173960587,3446,0.040087480514646,6487,0.0754635769293408,5019,0.058386263697913,2263,0.0263255857239245,3834,0.0446011028128708
Hirudo medicinalis,GCA_011800805.1_ASM1180080v1,downstream2,172118,19297,0.1121149443986102,17553,0.1019823609384259,8404,0.0488269675455211,7582,0.044051174194448,12679,0.0736645789516494,23581,0.137004845512962,14095,0.0818914930454688,9750,0.0566471839087137,10289,0.059778756434539,10146,0.0589479310705446,5757,0.0334479833602528,5599,0.0325300084825526,10541,0.061242868264795,8870,0.0515344124379786,3516,0.0204278460126192,4459,0.0259066454409184
Hirudo medicinalis,GCA_011800805.1_ASM1180080v1,exon,1078989,105142,0.0974449229788255,75558,0.0700266638492144,81571,0.0755994732105702,60837,0.0563833366234502,37981,0.0352005442131476,78256,0.0725271527327896,81871,0.0758775112628581,73342,0.0679728894363149,93252,0.0864253481731509,52142,0.0483248670746411,57289,0.0530950732583928,48008,0.0444935027141147,85745,0.0794679093114016,65439,0.0606484403455456,31732,0.029409011583992,50824,0.0471033532315899
Hirudo medicinalis,GCA_011800805.1_ASM1180080v1,genome,156088670,17754096,0.113744,16551469,0.106039,7714681,0.049425,7903825,0.050637,11553818,0.074021,17750025,0.113718,10775739,0.069036,9821667,0.062924,9843037,0.063061,7888678,0.05054,5216225,0.033418,5186258,0.033226,10772487,0.069015,7711649,0.049406,4426763,0.028361,5218253,0.033431
Hirudo medicinalis,GCA_011800805.1_ASM1180080v1,intron,2982212,336323,0.112776355269176,331870,0.1112831683327677,142180,0.0476760203499952,134175,0.0449917712087537,255231,0.0855844587842849,421791,0.1414356189298413,220344,0.0738860952876589,166920,0.0559718759095597,164910,0.0552978795605409,162559,0.0545095385572856,81983,0.0274906680007994,92539,0.0310303224586313,188080,0.0630672802604241,148077,0.0496534116286836,57482,0.0192749542956704,77748,0.0260705811659265
Hirudo medicinalis,GCA_011800805.1_ASM1180080v1,upstream1,171367,23464,0.1369225113353212,19723,0.1150921706046088,7734,0.045131209626124,7710,0.0449911593247241,16629,0.0970373525824692,25278,0.1475079799494651,10581,0.0617446766296895,8696,0.0507448925405708,8555,0.0499220970198463,8370,0.0488425426132219,4256,0.0248355867815857,5052,0.029480588444683,9985,0.0582667608115914,7811,0.0455805376764487,3664,0.0213810126803877,3859,0.022518921379262
Hirudo medicinalis,GCA_011800805.1_ASM1180080v1,upstream2,172275,19221,0.1115716151501959,15906,0.0923291249455812,9924,0.0576055724858511,8280,0.0480626904658249,11800,0.0684951385865621,20685,0.1200696560731388,12441,0.0722159338267305,9861,0.057239878101872,11525,0.0668988535771295,9572,0.0555623276737773,6739,0.0391176897402408,6422,0.0372776084748222,10736,0.0623189667682484,8607,0.0499608184588593,5218,0.0302887824698882,5338,0.030985343201277
Hirudo verbana,GCA_020137395.1_ASM2013739v1,downstream1,81981,8419,0.1026945267805955,5926,0.0722850416559934,6005,0.0732486795720959,4426,0.0539881191983508,3614,0.0440833851746136,6745,0.0822751613178663,5833,0.0711506324636196,5350,0.0652590234322587,6859,0.0836657274246471,3844,0.0468889132847855,4051,0.0494138885839401,3610,0.0440345933813932,6321,0.077103231236506,4784,0.0583549846915748,2458,0.0299825569339237,3736,0.0455715348678352
Hirudo verbana,GCA_020137395.1_ASM2013739v1,downstream2,153770,16924,0.1100604799375691,14760,0.0959875138193405,7661,0.04982116147493,7081,0.0460492944007283,10792,0.0701827404565259,20650,0.1342914742797684,12219,0.0794628341028809,8798,0.0572153215841841,9236,0.0600637315471158,8830,0.0574234245951746,5403,0.0351368927619171,5535,0.0359953176822527,9423,0.0612798335175912,8235,0.0535540092345711,3728,0.0242440007803862,4495,0.0292319698250634
Hirudo verbana,GCA_020137395.1_ASM2013739v1,exon,1027585,94836,0.0922901755085953,69532,0.0676654486003591,74763,0.0727560250490227,57489,0.0559457368490197,34421,0.033496985650822,71148,0.0692380678970596,76338,0.0742887449700024,69863,0.0679875630726412,86299,0.0839823469591323,49494,0.0481653585834748,56441,0.0549258698793773,53915,0.0524676790727774,80277,0.07812200450571,61561,0.0599084260669433,40038,0.0389632001245639,51170,0.0497963672104984
Hirudo verbana,GCA_020137395.1_ASM2013739v1,genome,232493689,25522573,0.109777,21158070,0.091005,12403374,0.053349,11845000,0.050948,15104145,0.064966,25598782,0.110105,15809425,0.067999,14548988,0.062578,14510945,0.062414,11879094,0.051094,8927015,0.038397,9921852,0.042676,15795508,0.06794,12420452,0.053423,8101059,0.034844,8947407,0.038485
Hirudo verbana,GCA_020137395.1_ASM2013739v1,intron,2046919,230269,0.1124954138390429,217300,0.106159550035932,100451,0.0490742428010097,93262,0.0455621350918136,167821,0.0819871230859648,289445,0.1414052046026247,150231,0.0733937200250718,116441,0.0568859832753518,112512,0.054966513086253,112605,0.0550119472240963,57107,0.0278990033313482,67123,0.0327922111231563,130714,0.0638589020865017,104556,0.0510796958746291,41531,0.020289518051276,55551,0.0271388364659275
Hirudo verbana,GCA_020137395.1_ASM2013739v1,upstream1,149299,19844,0.1329144870360819,16488,0.1104361047294355,6948,0.0465374851807446,6958,0.0466044648658062,13603,0.0911124655891868,21107,0.141374021259352,9391,0.0629006222412742,7745,0.0518757660801478,7681,0.0514470960957541,7319,0.0490224314965271,4012,0.0268722496466821,4973,0.0333089973810943,9101,0.0609582113744901,6937,0.046463807527177,3640,0.0243806053623935,3552,0.0237911841338522
Hirudo verbana,GCA_020137395.1_ASM2013739v1,upstream2,157125,17170,0.1092760540970564,14149,0.0900493237867939,9109,0.0579729514717581,7615,0.0484645982498011,10478,0.0666857597454256,18469,0.1175433571996817,11306,0.0719554494828957,9004,0.0573046937151949,10472,0.0666475735879077,8560,0.0544789180588703,6319,0.0402163882259347,6376,0.0405791567223548,9919,0.0631280827366746,8028,0.0510930787589498,5038,0.0320636435958631,5113,0.0325409705648369
